,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tilitoimisto JxK Oy,05.06.2020,
1,Y-tunnus,2732901-7,,
2,Kotipaikka,Kurikka,05.06.2020,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2020,
11,Yhteystiedot,,31.10.2022,
12,Postiosoite,Peurantie 3  66300  Jurva  Suomi,,
13,Käyntiosoite,Peurantie 3  66300  Jurva  Suomi,,
14,Www,http://www.jktalouspalvelu.fi,,
