,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MO Automaalaamo Oy,28.05.2015,
1,Y-tunnus,2690836-7,,
2,Kotipaikka,Jyväskylä,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Viimeisin rekisteröintiajankohta,13.01.2023,13.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
8,Yrityksen tila,Rekisterissä,28.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,22.03.2019,
12,Postiosoite,Vaajakoskentie 568  40800  Vaajakoski  Suomi,,
13,Käyntiosoite,Vaajakoskentie 568  40800  Vaajakoski  Suomi,,
14,Puhelin,0469234191,,
15,Sähköposti,moautomaalaamo(a)gmail.com,,
16,Www,http://www.mo-automaalaamo.fi,,
