,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KaaraX Oy,11.01.2016,
1,Y-tunnus,2734793-6,,
2,Kotipaikka,Kokkola,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.07.2022,16.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,08.06.2022,
12,Postiosoite,Indolantie 24  67600  Kokkola  Suomi,,
13,Käyntiosoite,Indolantie 24  67600  Kokkola  Suomi,,
14,Puhelin,0440919732,,
15,Sähköposti,kaaraxoy(a)gmail.com,,
16,Www,http://kaarax.fi,,
