,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Polvijärven Virasto,23.03.2015,
1,Y-tunnus,2677901-6,,
2,Kotipaikka,Polvijärvi,23.03.2015,
3,Yritysmuoto,Osakeyhtiö,23.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.03.2015,,
6,Viimeisin rekisteröintiajankohta,27.08.2022,27.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.03.2015,,
8,Yrityksen tila,Rekisterissä,23.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.07.2022,
11,Yhteystiedot,,24.02.2015,
12,Postiosoite,Polvijärventie 22  83700  Polvijärvi  Suomi,,
13,Käyntiosoite,Polvijärventie 22  83700  Polvijärvi  Suomi,,
