,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sovellos Oy,02.12.2015,
1,Y-tunnus,2727036-9,,
2,Kotipaikka,Turku,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,21.04.2023,21.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.03.2020,
11,Yhteystiedot,,21.03.2022,
12,Postiosoite,Hämeenkatu 2 B 20  20500  Turku  Suomi,,
13,Käyntiosoite,Hämeenkatu 2 B 20  20500  Turku  Suomi,,
14,Puhelin,0207308000,,
15,Sähköposti,info(a)onedata.fi,,
16,Www,http://www.onedata.fi,,
