,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Koskiterveys Oy,26.03.2015,
1,Y-tunnus,2682022-6,,
2,Kotipaikka,Tampere,26.03.2015,
3,Yritysmuoto,Osakeyhtiö,26.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.03.2015,,
6,Viimeisin rekisteröintiajankohta,24.10.2022,24.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.03.2015,,
8,Yrityksen tila,Rekisterissä,26.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.05.2020,
11,Yhteystiedot,,17.03.2015,
12,Postiosoite,Isolammenkatu 7  33710  Tampere  Suomi,,
13,Käyntiosoite,c/o Koskiklinikka  Hatanpään valtatie 1  33100  Tampere  Suomi,,
14,Puhelin,"0400-830909, 0400-830909",,
15,Sähköposti,koskiterveys(a)gmail.com,,
