,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ilmonen service Oy,11.05.2015,
1,Y-tunnus,2687131-4,,
2,Kotipaikka,Vesilahti,11.05.2015,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Viimeisin rekisteröintiajankohta,25.07.2022,25.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
8,Yrityksen tila,Rekisterissä,11.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.09.2019,
11,Yhteystiedot,,18.11.2019,
12,Postiosoite,Puomitie 4  37560  Lempäälä  Suomi,,
13,Käyntiosoite,Puomitie 4  37560  Lempäälä  Suomi,,
14,Puhelin,0503768786,,
15,Sähköposti,ilmonenservice(a)gmail.com,,
