,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Espoo Puolikkotie Centre Oy,17.11.2015,
1,Y-tunnus,2717212-8,,
2,Kotipaikka,Helsinki,17.11.2015,
3,Yritysmuoto,Osakeyhtiö,17.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.11.2015,,
6,Viimeisin rekisteröintiajankohta,09.09.2022,09.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.11.2015,,
8,Yrityksen tila,Rekisterissä,17.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.11.2019,
11,Yhteystiedot,,12.10.2015,
12,Postiosoite,Mannerheimintie 12 B  00100  Helsinki  Suomi,,
13,Puhelin,+35892510700,,
14,Www,http://www.regus.fi,,
