,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Salmen Metalli Oy,01.02.2017,
1,Y-tunnus,2681061-8,,
2,Kotipaikka,Kuopio,01.02.2017,
3,Yritysmuoto,Osakeyhtiö,01.02.2017,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.03.2015,,
6,Viimeisin rekisteröintiajankohta,09.07.2022,09.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.03.2015,,
8,Yrityksen tila,Rekisterissä,25.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2020,
11,Yhteystiedot,,08.03.2021,
12,Postiosoite,Kellonkärki 7  70460  Kuopio  Suomi,,
