,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Keramore Oy,03.12.2015,
1,Y-tunnus,2726865-6,,
2,Kotipaikka,Espoo,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.07.2022,12.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,03.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.09.2022,
12,Postiosoite,karvaamokuja 1  00380  Helsinki  Suomi,,
13,Käyntiosoite,karvaamokuja 1  00380  Helsinki  Suomi,,
14,Sähköposti,jussi.rautavirta(a)keramore.fi,,
15,Www,http://www.keramore.fi,,
