,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Adakit Oy,01.02.2021,
1,Y-tunnus,2694779-6,,
2,Kotipaikka,Helsinki,30.06.2015,
3,Yritysmuoto,Osakeyhtiö,30.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.06.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.06.2015,,
8,Yrityksen tila,Rekisterissä,01.02.2021,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.06.2015,
12,Postiosoite,Porvoonkatu 1 L 40  00510  Helsinki  Suomi,,
13,Käyntiosoite,Porvoonkatu 1 L 40  00510  Helsinki  Suomi,,
