,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Painoksi Oy,19.10.2022,
1,Y-tunnus,2693315-9,,
2,Kotipaikka,Helsinki,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Viimeisin rekisteröintiajankohta,20.10.2022,20.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
8,Yrityksen tila,Rekisterissä,09.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.03.2022,
11,Yhteystiedot,,03.01.2023,
12,Postiosoite,Lirokuja 2  00940  Helsinki  Suomi,,
13,Käyntiosoite,Lirokuja 2  00940  Helsinki  Suomi,,
14,Puhelin,"+372 5056846, +372 5056846",,
15,Sähköposti,alexandra.artma(a)ludere.ee,,
