,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pallas Rakennus Lappi Oy,20.06.2018,
1,Y-tunnus,2738599-1,,
2,Kotipaikka,Rovaniemi,04.02.2016,
3,Yritysmuoto,Osakeyhtiö,04.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2016,,
6,Viimeisin rekisteröintiajankohta,17.08.2022,17.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2016,,
8,Yrityksen tila,Rekisterissä,04.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.09.2021,
11,Yhteystiedot,,13.02.2019,
12,Postiosoite,Lapinkävijäntie 11 C 79  96100  Rovaniemi  Suomi,,
13,Käyntiosoite,Lapinkävijäntie 11 C 79  96100  Rovaniemi  Suomi,,
14,Puhelin,"+358405475030, +358405475030",,
15,Sähköposti,etunimi.sukunimi(a)pallasrakennus.fi,,
16,Www,http://www.pallasrakennus.fi,,
