,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Stall Blombacke Oy,23.07.2015,
1,Y-tunnus,2701175-4,,
2,Kotipaikka,Mikkeli,23.07.2015,
3,Yritysmuoto,Osakeyhtiö,23.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.07.2015,,
6,Viimeisin rekisteröintiajankohta,10.10.2022,10.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.07.2015,,
8,Yrityksen tila,Rekisterissä,23.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.07.2015,
12,Postiosoite,Veikantie 6  50300  Mikkeli,,
13,Käyntiosoite,Veikantie 6  50300  Mikkeli,,
