,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Tukiperhepalvelut Oy,04.08.2015,
1,Y-tunnus,2702486-2,,
2,Kotipaikka,Kuopio,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,26.01.2022,26.01.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,17.12.2020,
12,Postiosoite,Särkiniementie 19 E 25  70700  Kuopio  Suomi,,
13,Puhelin,0407673493,,
14,Sähköposti,markus.sahlman(a)tukiperhe.fi,,
15,Www,http://www.tukiperhe.fi,,
