,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Perinnetekstiilit Oy,25.05.2015,
1,Y-tunnus,2691089-7,,
2,Kotipaikka,Kärkölä,25.05.2015,
3,Yritysmuoto,Osakeyhtiö,25.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.05.2015,,
6,Viimeisin rekisteröintiajankohta,03.03.2023,03.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.05.2015,,
8,Yrityksen tila,Rekisterissä,25.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.01.2020,
11,Yhteystiedot,,09.03.2017,
12,Postiosoite,Kisällinkatu 5  15170  Lahti  Suomi,,
13,Käyntiosoite,Kisällinkatu 5  15170  Lahti  Suomi,,
14,Puhelin,03877780,,
