,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pernajan Vesi & Lämpö Oy,19.11.2015,
1,Y-tunnus,2721913-3,,
2,Kotipaikka,Loviisa,19.11.2015,
3,Yritysmuoto,Osakeyhtiö,19.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.11.2015,,
6,Viimeisin rekisteröintiajankohta,13.04.2021,13.04.2021,
7,Yrityksen tiedot järjestelmässä alkaen,19.11.2015,,
8,Yrityksen tila,Rekisterissä,19.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.11.2015,
12,Postiosoite,Blybergintie 8  07930  Pernaja  Suomi,,
13,Puhelin,040-527 5029,,
14,Sähköposti,pernajanvesilampo(a)gmail.com,,
