,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Amokas Ab,05.10.2015,
1,Y-tunnus,2712173-4,,
2,Kotipaikka,Vaasa,05.10.2015,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
8,Yrityksen tila,Rekisterissä,05.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,09.11.2019,
12,Postiosoite,Näsvägen 52  65410  Sundom  Suomi,,
13,Käyntiosoite,Näsvägen 52  65410  Sundom  Suomi,,
14,Puhelin,+358503542877,,
15,Sähköposti,info(a)amokas.fi,,
16,Www,http://www.amokas.fi,,
