,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Julkistamo Oy,03.12.2015,
1,Y-tunnus,2728079-4,,
2,Kotipaikka,Lahti,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,29.10.2022,29.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,03.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.11.2021,
11,Yhteystiedot,,01.08.2019,
12,Postiosoite,Lumikatu 4  15340  Lahti  Suomi,,
