,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Granlund Rovaniemi Oy,11.10.2016,
1,Y-tunnus,2685163-9,,
2,Kotipaikka,Rovaniemi,30.09.2015,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,26.07.2022,26.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,13.11.2020,
12,Postiosoite,Suosiolankatu 2  96100  Rovaniemi  Suomi,,
13,Käyntiosoite,Suosiolankatu 2  96100  Rovaniemi  Suomi,,
14,Sähköposti,etunimi.sukunimi(a)granlund.fi,,
15,Www,http://www.granlund.fi,,
