,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,360 Palvelut Oy,18.03.2015,
1,Y-tunnus,2680248-2,,
2,Kotipaikka,Jyväskylä,18.03.2015,
3,Yritysmuoto,Osakeyhtiö,18.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2015,,
6,Viimeisin rekisteröintiajankohta,11.02.2023,11.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.03.2015,,
8,Yrityksen tila,Rekisterissä,18.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.02.2021,
11,Yhteystiedot,,12.11.2020,
12,Postiosoite,Laukaantie 4  40320  Jyväskylä  Suomi,,
13,Käyntiosoite,Laukaantie 4  40320  Jyväskylä  Suomi,,
14,Puhelin,+3585061135,,
15,Sähköposti,reijo.kujala(a)360palvelut.fi,,
16,Www,http://www.360palvelut.fi,,
