,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sportive Oy,06.10.2015,
1,Y-tunnus,2711101-8,,
2,Kotipaikka,Helsinki,06.10.2015,
3,Yritysmuoto,Osakeyhtiö,06.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.10.2015,,
6,Viimeisin rekisteröintiajankohta,23.07.2021,23.07.2021,
7,Yrityksen tiedot järjestelmässä alkaen,06.10.2015,,
8,Yrityksen tila,Rekisterissä,06.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.01.2021,
12,Postiosoite,c/o Tulppatie 7  Tulppatie 7  00880  Helsinki  Suomi,,
13,Käyntiosoite,c/o Tulppatie 7  Tulppatie 7  00880  Helsinki  Suomi,,
14,Puhelin,0503271828,,
15,Sähköposti,info(a)sportywe.com,,
16,Www,http://www.sportywe.com,,
