,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,J. K. Steel Oy,15.06.2015,
1,Y-tunnus,2693540-2,,
2,Kotipaikka,Mustasaari,15.06.2015,
3,Yritysmuoto,Osakeyhtiö,15.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2022,09.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.06.2015,,
8,Yrityksen tila,Rekisterissä,15.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,16.02.2019,
12,Postiosoite,Aurinkolantie 30  65610  Mustasaari  Suomi,,
13,Käyntiosoite,Aurinkolantie 30  65610  Mustasaari  Suomi,,
14,Puhelin,0407710259,,
15,Sähköposti,j.k.steel(a)live.fi,,
