,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wedonex Oy,10.11.2015,
1,Y-tunnus,2721965-1,,
2,Kotipaikka,Forssa,10.11.2015,
3,Yritysmuoto,Osakeyhtiö,10.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.11.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.11.2015,,
8,Yrityksen tila,Rekisterissä,10.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,06.10.2017,
12,Postiosoite,Hykkiläntie 661  31300  Tammela  Suomi,,
13,Käyntiosoite,Hykkiläntie 661  31300  Tammela  Suomi,,
