,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Stensel Group Oy,16.06.2015,
1,Y-tunnus,2693490-1,,
2,Kotipaikka,Helsinki,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,12.04.2022,12.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,16.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,12.09.2016,
12,Postiosoite,Kilonpurontie 6 I  02610  Espoo  Suomi,,
13,Käyntiosoite,Kilonpurontie 6 I  02610  Espoo  Suomi,,
14,Puhelin,"040 685 9914, 044 2077 660",,
15,Sähköposti,stenselgroup(a)gmail.com,,
