,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Edusampo Oy,17.02.2015,
1,Y-tunnus,2674325-9,,
2,Kotipaikka,Lappeenranta,17.02.2015,
3,Yritysmuoto,Osakeyhtiö,17.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.02.2015,,
6,Viimeisin rekisteröintiajankohta,23.04.2022,23.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.02.2015,,
8,Yrityksen tila,Rekisterissä,17.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.06.2020,
11,Yhteystiedot,,09.02.2015,
12,Postiosoite,PL 303  53101  Lappeenranta  Suomi,,
13,Sähköposti,kirjaamo(a)edusampo.fi,,
14,Www,http://www.edusampo.fi,,
