,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,2nd Chance Oy,01.10.2015,
1,Y-tunnus,2714481-3,,
2,Kotipaikka,Helsinki,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2020,
11,Yhteystiedot,,29.09.2015,
12,Postiosoite,c/o K.Kuikka  Raskinpolku 16 C 42  20360  Turku  Suomi,,
13,Käyntiosoite,Raskinpolku 16 C 42  20360  Turku  Suomi,,
