,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LeikkiAkatemia Oy,22.05.2015,
1,Y-tunnus,2689111-2,,
2,Kotipaikka,Helsinki,22.05.2015,
3,Yritysmuoto,Osakeyhtiö,22.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.09.2022,09.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.05.2015,,
8,Yrityksen tila,Rekisterissä,22.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.04.2020,
11,Yhteystiedot,,04.05.2015,
12,Postiosoite,Kustaankatu 2 C 102  00500  Helsinki  Suomi,,
13,Puhelin,+358505890970,,
14,Sähköposti,info(a)leikkiakatemia.fi,,
15,Www,http://www.leikkiakatemia.fi,,
