,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ab HEJM Oy,14.09.2015,
1,Y-tunnus,2708779-1,,
2,Kotipaikka,Kokkola,14.09.2015,
3,Yritysmuoto,Osakeyhtiö,14.09.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Viimeisin rekisteröintiajankohta,04.04.2023,04.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
8,Yrityksen tila,Rekisterissä,14.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.07.2020,
11,Yhteystiedot,,15.04.2019,
12,Postiosoite,Strandgatan 16  67100  Karleby  Suomi,,
13,Käyntiosoite,Strandgatan 16  67100  Karleby  Suomi,,
14,Puhelin,0400841553,,
