,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,New Life Vuoksi Oy,01.04.2015,
1,Y-tunnus,2682934-3,,
2,Kotipaikka,Imatra,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,07.12.2018,
12,Postiosoite,Sotkulammentie 50  55100  Imatra  Suomi,,
13,Käyntiosoite,Ensontie 33  55610  Imatra  Suomi,,
14,Puhelin,0405304666,,
15,Sähköposti,newlifevuoksi(a)gmail.com,,
