,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Catalyzer Ab Oy,08.02.2016,
1,Y-tunnus,2737507-2,,
2,Kotipaikka,Mustasaari,08.02.2016,
3,Yritysmuoto,Osakeyhtiö,08.02.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,08.02.2016,,
6,Viimeisin rekisteröintiajankohta,01.10.2022,01.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.02.2016,,
8,Yrityksen tila,Rekisterissä,08.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.06.2020,
11,Yhteystiedot,,19.01.2016,
12,Postiosoite,Jungsundvägen 518  65730  Jungsund  Suomi,,
13,Käyntiosoite,Jungsundvägen 518  65730  Jungsund  Suomi,,
