,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cavelion Oy,03.03.2015,
1,Y-tunnus,2675817-8,,
2,Kotipaikka,Siilinjärvi,03.03.2015,
3,Yritysmuoto,Osakeyhtiö,03.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.03.2015,,
6,Viimeisin rekisteröintiajankohta,21.07.2016,21.07.2016,
7,Yrityksen tiedot järjestelmässä alkaen,03.03.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2015,
9,Yrityksen tilanne,Konkurssissa,21.07.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,13.02.2015,
13,Postiosoite,Pajapolku 2  70900  Toivala  Suomi,,
14,Puhelin,0443933888,,
15,Www,http://www.cavelion.fi,,
