,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NextUp Oy,26.06.2015,
1,Y-tunnus,2698167-9,,
2,Kotipaikka,Espoo,26.06.2015,
3,Yritysmuoto,Osakeyhtiö,26.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.03.2023,08.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.06.2015,,
8,Yrityksen tila,Rekisterissä,26.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,27.02.2019,
12,Postiosoite,Gräsantörmä 2  02200  Espoo  Suomi,,
13,Käyntiosoite,Gräsantörmä 2  02200  Espoo  Suomi,,
14,Puhelin,010 349 3800,,
15,Sähköposti,info(a)nextup.fi,,
16,Www,http://www.nextup.fi,,
