,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Action Group Finland Oy,19.05.2017,
1,Y-tunnus,2671621-8,,
2,Kotipaikka,Turku,19.05.2017,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,09.03.2023,09.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,24.05.2018,
12,Postiosoite,Pitkämäenkatu 13  20250  Turku  Suomi,,
13,Käyntiosoite,Pitkämäenkatu 13  20250  Turku  Suomi,,
14,Puhelin,"+358440313666, +358440313666",,
15,Sähköposti,jani.tuominen(a)actiongroup.fi,,
16,Www,http://www.actiongroup.fi,,
