,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,E-Sprinkler Oy,01.10.2015,
1,Y-tunnus,2710234-9,,
2,Kotipaikka,Virolahti,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,03.04.2023,03.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2022,
11,Yhteystiedot,,09.11.2015,
12,Postiosoite,Vaalimaantie 2689  49930  Vaalimaa  Suomi,,
13,Käyntiosoite,Vaalimaantie 2689  49930  Vaalimaa  Suomi,,
14,Puhelin,+358449191388,,
15,Sähköposti,electricsprinkler(a)gmail.con,,
16,Www,http://www.e-sprinkler.fi,,
