,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Caboat Oy,24.04.2015,
1,Y-tunnus,2686219-4,,
2,Kotipaikka,Lapinlahti,24.04.2015,
3,Yritysmuoto,Osakeyhtiö,24.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.04.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2022,29.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.04.2015,,
8,Yrityksen tila,Rekisterissä,24.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,14.04.2015,
12,Postiosoite,Rantatie 29  73100  Lapinlahti  Suomi,,
13,Käyntiosoite,Rantatie 29  73100  Lapinlahti  Suomi,,
14,Puhelin,0400249000,,
15,Sähköposti,pehtoori.pekka(a)gmail.com,,
