,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pieksämäen Isännöintitoimi Oy,22.01.2016,
1,Y-tunnus,2734540-4,,
2,Kotipaikka,Pieksämäki,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,03.08.2022,03.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,19.04.2022,
12,Postiosoite,c/o Pieksämäen Isännöintitoimi Oy  Keskuskatu 6-10  76100  Pieksämäki  Suomi,,
13,Käyntiosoite,c/o Pieksämäen Isännöintitoimi Oy  Keskuskatu 6-10  76100  Pieksämäki  Suomi,,
