,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Empirica Finland Oy,04.08.2015,
1,Y-tunnus,2698636-5,,
2,Kotipaikka,Turku,13.07.2018,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,28.03.2023,28.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.04.2021,
11,Yhteystiedot,,29.11.2018,
12,Postiosoite,Lemminkäisenkatu 48  20520  Turku  Suomi,,
13,Käyntiosoite,Lemminkäisenkatu 48  20520  Turku  Suomi,,
14,Sähköposti,info(a)empirica.fi,,
15,Www,http://www.empirica.fi,,
