,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Savon Talotiimi Oy,27.08.2015,
1,Y-tunnus,2695506-7,,
2,Kotipaikka,Varkaus,27.08.2015,
3,Yritysmuoto,Osakeyhtiö,27.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.08.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.08.2015,,
8,Yrityksen tila,Rekisterissä,27.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.04.2022,
11,Yhteystiedot,,12.11.2020,
12,Postiosoite,Relanderinkatu 91  78210  Varkaus  Suomi,,
13,Käyntiosoite,Relanderinkatu 91  78210  Varkaus  Suomi,,
14,Puhelin,0447473501,,
15,Sähköposti,toimisto(a)savontalotiimi.fi,,
16,Www,http://www.savontalotiimi.fi,,
