,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Accodome Oy,27.04.2015,
1,Y-tunnus,2686095-7,,
2,Kotipaikka,Tuusula,27.04.2015,
3,Yritysmuoto,Osakeyhtiö,27.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.04.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.04.2015,,
8,Yrityksen tila,Rekisterissä,27.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.03.2020,
11,Yhteystiedot,,14.04.2015,
12,Postiosoite,Huoltotie 4  04300  Tuusula  Suomi,,
13,Käyntiosoite,Huoltotie 4  04300  Tuusula  Suomi,,
14,Puhelin,040 5064022,,
15,Sähköposti,toimisto(a)accodome.fi,,
