,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Happy Konie Oy,23.02.2015,
1,Y-tunnus,2675195-3,,
2,Kotipaikka,Iitti,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,28.12.2022,28.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.04.2021,
11,Yhteystiedot,,07.12.2022,
12,Postiosoite,Lasilantie 4  11910  Riihimäki  Suomi,,
13,Käyntiosoite,Niinimäentie 431  47400  Kausala  Suomi,,
