,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LASKUSERVICE-100VARMA OY AB LTD,10.03.2015,
1,Y-tunnus,2672841-1,,
2,Kotipaikka,Helsinki,10.03.2015,
3,Yritysmuoto,Osakeyhtiö,10.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.03.2015,,
6,Viimeisin rekisteröintiajankohta,22.11.2022,22.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.03.2015,,
8,Yrityksen tila,Rekisterissä,10.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,27.11.2020,
12,Postiosoite,c/o Tilibic Oy  Kalevankatu 20  00100  Helsinki  Suomi,,
13,Käyntiosoite,c/o Tilibic Oy  Kalevankatu 20  00100  Helsinki  Suomi,,
14,Puhelin,0505832755,,
15,Sähköposti,mika.pitkanen(a)tilibic.fi,,
