,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ARVORAKENNE OY,30.03.2015,
1,Y-tunnus,2681862-8,,
2,Kotipaikka,Joensuu,30.03.2015,
3,Yritysmuoto,Osakeyhtiö,30.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.03.2015,,
6,Viimeisin rekisteröintiajankohta,02.04.2022,02.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.03.2015,,
8,Yrityksen tila,Rekisterissä,30.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2021,
11,Yhteystiedot,,22.06.2015,
12,Postiosoite,Pielistie 9  81200  Eno  Suomi,,
13,Puhelin,0505503861,,
14,Sähköposti,vesa.monkkonen(a)arvorakenne.fi,,
15,Www,http://www.arvorakenne.fi,,
