,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Linteks Oy,08.04.2015,
1,Y-tunnus,2683404-6,,
2,Kotipaikka,Kauhava,08.04.2015,
3,Yritysmuoto,Osakeyhtiö,08.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.04.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.04.2015,,
8,Yrityksen tila,Rekisterissä,08.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.11.2019,
11,Yhteystiedot,,25.03.2015,
12,Postiosoite,Kulmatie 33  62420  Kortesjärvi  Suomi,,
13,Käyntiosoite,Kulmatie 33  62420  Kortesjärvi  Suomi,,
