,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kinokulma Oy,23.10.2015,
1,Y-tunnus,2716116-2,,
2,Kotipaikka,Oulainen,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2020,
11,Yhteystiedot,,06.10.2015,
12,Postiosoite,Asemakatu 1  86300  Oulainen  Suomi,,
13,Käyntiosoite,Asemakatu 1  86300  Oulainen  Suomi,,
14,Puhelin,0405331945,,
15,Sähköposti,kinokulma(a)kinokulma.fi,,
16,Www,http://www.kinokulma.fi,,
