,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Henkilöstöpalvelu Heimo Oy,10.08.2015,
1,Y-tunnus,2703294-2,,
2,Kotipaikka,Lahti,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Viimeisin rekisteröintiajankohta,03.06.2022,03.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
8,Yrityksen tila,Rekisterissä,10.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.08.2020,
11,Yhteystiedot,,05.08.2015,
12,Postiosoite,Aleksanterinkatu 26 A  15140  Lahti  Suomi,,
13,Käyntiosoite,Aleksanterinkatu 26 A  15140  Lahti  Suomi,,
14,Puhelin,0400-138888,,
15,Sähköposti,etunimi.sukunimi(a)hpheimo.fi,,
16,Www,http://www.hpheimo.fi,,
