,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,XoomPoint Oy,30.01.2015,
1,Y-tunnus,2666714-5,,
2,Kotipaikka,Turku,30.01.2015,
3,Yritysmuoto,Osakeyhtiö,30.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.01.2015,,
6,Viimeisin rekisteröintiajankohta,02.08.2022,02.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.01.2015,,
8,Yrityksen tila,Rekisterissä,30.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.08.2019,
11,Yhteystiedot,,01.12.2021,
12,Postiosoite,Linnankatu 17 A 3  20100  Turku  Suomi,,
13,Käyntiosoite,Linnankatu 17 A 3  20100  Turku  Suomi,,
14,Puhelin,"0104117370, 0104117370",,
15,Sähköposti,xp(a)xoompoint.com,,
16,Www,https://www.xoompoint.com,,
