,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SpinDrive Oy,03.12.2015,
1,Y-tunnus,2725845-8,,
2,Kotipaikka,Lappeenranta,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2023,15.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,03.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,06.11.2019,
12,Postiosoite,Laserkatu 6  53850  Lappeenranta  Suomi,,
13,Käyntiosoite,Laserkatu 6  53850  Lappeenranta  Suomi,,
14,Puhelin,0400464823,,
15,Sähköposti,info(a)spindrive.fi,,
16,Www,http://spindrive.fi,,
