,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1445 E ja K Huhtimo Oy,23.12.2015,
1,Y-tunnus,2725458-8,,
2,Kotipaikka,Hausjärvi,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
8,Yrityksen tila,Rekisterissä,23.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.12.2019,
11,Yhteystiedot,,26.11.2015,
12,Postiosoite,Mäkikuja 5  12130  Mommila  Suomi,,
13,Käyntiosoite,c/o R-kioski Oitti  Keskustie 1 L 3  12100  Oitti  Suomi,,
