,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Forever Suomi Oy,09.02.2016,
1,Y-tunnus,2735691-2,,
2,Kotipaikka,Humppila,09.02.2016,
3,Yritysmuoto,Osakeyhtiö,09.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2016,,
6,Viimeisin rekisteröintiajankohta,06.04.2023,06.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2016,,
8,Yrityksen tila,Rekisterissä,09.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.06.2020,
11,Yhteystiedot,,03.06.2020,
12,Postiosoite,Patakalliontie 73  31640  Humppila  Suomi,,
13,Käyntiosoite,Patakalliontie 73  31640  Humppila  Suomi,,
14,Puhelin,0500 626 507,,
15,Sähköposti,humppilantaksi(a)gmail.com,,
16,Www,http://www.humppilantaksi.fi,,
