,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Hepolamminkatu 15,01.07.2015,
1,Y-tunnus,2698439-4,,
2,Kotipaikka,Tampere,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,02.07.2022,02.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.06.2015,
12,Postiosoite,Hepolamminkatu 15  33720  Tampere  Suomi,,
13,Käyntiosoite,Hepolamminkatu 15  33720  Tampere  Suomi,,
14,Puhelin,033565300,,
15,Sähköposti,kaj.pentti(a)toimex.fi,,
