,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tervon Kehitys Oy,02.03.2015,
1,Y-tunnus,2677895-3,,
2,Kotipaikka,Tervo,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,01.09.2022,01.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,11.03.2021,
12,Postiosoite,Tervontie 4  72210  Tervo  Suomi,,
13,Käyntiosoite,Tervontie 4  72210  Tervo  Suomi,,
14,Puhelin,0400177580,,
