,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KAKKOSEN KUIVIKE OY,17.02.2015,
1,Y-tunnus,2671790-7,,
2,Kotipaikka,Kurikka,17.02.2016,
3,Yritysmuoto,Osakeyhtiö,17.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.02.2015,,
6,Viimeisin rekisteröintiajankohta,05.11.2022,05.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.02.2015,,
8,Yrityksen tila,Rekisterissä,17.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.03.2019,
12,Postiosoite,Peuranpolku 29  61600  Jalasjärvi  Suomi,,
13,Käyntiosoite,Peuranpolku 29  61600  Jalasjärvi  Suomi,,
14,Puhelin,045 6353 556,,
15,Sähköposti,antsayp(a)gmail.com,,
