,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Westface Oy,14.04.2015,
1,Y-tunnus,2681797-5,,
2,Kotipaikka,Helsinki,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,28.02.2023,28.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.07.2019,
12,Postiosoite,Pulttitie 20  00880  Helsinki  Suomi,,
13,Käyntiosoite,Pulttitie 20  00880  Helsinki  Suomi,,
14,Puhelin,+358405206942,,
15,Sähköposti,marko.virtanen(a)westface.fi,,
16,Www,http://www.westface.fi,,
