,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finnish devil co. Oy,06.08.2015,
1,Y-tunnus,2698623-4,,
2,Kotipaikka,Helsinki,06.08.2015,
3,Yritysmuoto,Osakeyhtiö,06.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.08.2015,,
6,Viimeisin rekisteröintiajankohta,21.10.2022,21.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.08.2015,,
8,Yrityksen tila,Rekisterissä,06.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.10.2021,
11,Yhteystiedot,,21.09.2020,
12,Postiosoite,c/o Ravintola Ultima  eteläranta 16  00130  Helsinki  Suomi,,
13,Käyntiosoite,c/o Ravintola Ultima  Eteläranta 16  00130  Helsinki  Suomi,,
14,Www,http://www.restaurant-ultima.fi,,
