,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennus Pauso Oy,23.10.2015,
1,Y-tunnus,2714997-2,,
2,Kotipaikka,Kuopio,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,20.12.2022,20.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,24.05.2021,
12,Postiosoite,Kortelammintie 35  73620  Kortteinen  Suomi,,
13,Käyntiosoite,Kortelammintie 35  73620  Kortteinen  Suomi,,
14,Puhelin,0509182868,,
