,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Plommonet Ab Oy,25.05.2015,
1,Y-tunnus,2690855-1,,
2,Kotipaikka,Helsinki,25.11.2021,
3,Yritysmuoto,Osakeyhtiö,25.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,25.05.2015,,
6,Viimeisin rekisteröintiajankohta,23.02.2023,23.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.05.2015,,
8,Yrityksen tila,Rekisterissä,25.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,01.02.2019,
12,Postiosoite,Madetojagränden 5 C 1  00720  Helsinki  Suomi,,
13,Käyntiosoite,Madetojagränden 5 C 1  00720  Helsinki  Suomi,,
14,Puhelin,0505262773,,
15,Sähköposti,monica(a)plommonet.fi,,
16,Www,http://www.plommonet.fi,,
