,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennus-Professionals Oy,07.04.2015,
1,Y-tunnus,2683199-6,,
2,Kotipaikka,Raisio,07.04.2015,
3,Yritysmuoto,Osakeyhtiö,07.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.04.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2022,02.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.04.2015,,
8,Yrityksen tila,Rekisterissä,07.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.01.2022,
11,Yhteystiedot,,17.11.2022,
12,Postiosoite,Hadvalantie 8 lh. 1  21500  Piikkiö  Suomi,,
13,Käyntiosoite,hadvalantie 8 lh. 1  21500  Piikkiö  Suomi,,
14,Puhelin,0466644026,,
