,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lieksan Ortofysio Oy,25.06.2015,
1,Y-tunnus,2694054-3,,
2,Kotipaikka,Lieksa,25.06.2015,
3,Yritysmuoto,Osakeyhtiö,25.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.06.2015,,
6,Viimeisin rekisteröintiajankohta,31.08.2022,31.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.06.2015,,
8,Yrityksen tila,Rekisterissä,25.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.01.2022,
11,Yhteystiedot,,08.02.2021,
12,Postiosoite,Pielisentie 10-12  81700  Lieksa  Suomi,,
13,Käyntiosoite,Pielisentie 10-12  81700  Lieksa  Suomi,,
14,Puhelin,040 1948255,,
