,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Auto Dolly Oy,28.10.2015,
1,Y-tunnus,2719327-9,,
2,Kotipaikka,Kuopio,28.10.2015,
3,Yritysmuoto,Osakeyhtiö,28.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.10.2015,,
8,Yrityksen tila,Rekisterissä,28.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.05.2022,
11,Yhteystiedot,,06.06.2016,
12,Postiosoite,c/o Auto Dolly Oy  Leväsentie 23 as. 2  70780  Kuopio  Suomi,,
