,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mikasta Oy,29.04.2015,
1,Y-tunnus,2686459-5,,
2,Kotipaikka,Nurmes,29.04.2015,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Viimeisin rekisteröintiajankohta,02.11.2022,02.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
8,Yrityksen tila,Rekisterissä,29.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.10.2021,
11,Yhteystiedot,,15.04.2015,
12,Postiosoite,Lankkutie 2  75500  Nurmes  Suomi,,
