,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Parru-Yhtiöt Oy,25.08.2017,
1,Y-tunnus,2677892-9,,
2,Kotipaikka,Järvenpää,31.07.2015,
3,Yritysmuoto,Osakeyhtiö,31.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.07.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.07.2015,,
8,Yrityksen tila,Rekisterissä,31.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,01.07.2020,
12,Postiosoite,Loutinkatu 1 B  04400  Järvenpää  Suomi,,
13,Puhelin,040 5335629,,
14,Sähköposti,paivi(a)parru.fi,,
15,Www,http://www.parru.fi,,
