,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PF Koneurakointi Petri Fonsell Oy,14.10.2015,
1,Y-tunnus,2713606-3,,
2,Kotipaikka,Somero,14.10.2015,
3,Yritysmuoto,Osakeyhtiö,14.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.09.2022,13.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.10.2015,,
8,Yrityksen tila,Rekisterissä,14.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.12.2019,
11,Yhteystiedot,,25.09.2015,
12,Postiosoite,Kiperänkulmantie 67  31460  Hirsjärvi  Suomi,,
13,Käyntiosoite,Kiperänkulmantie 67  31460  Hirsjärvi  Suomi,,
14,Puhelin,0500 294 625,,
15,Sähköposti,info(a)pf-koneurakointi.fi,,
