,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sushi Panda Oy,14.09.2015,
1,Y-tunnus,2708914-8,,
2,Kotipaikka,Turku,14.09.2015,
3,Yritysmuoto,Osakeyhtiö,14.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Viimeisin rekisteröintiajankohta,06.06.2022,06.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
8,Yrityksen tila,Rekisterissä,14.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.05.2022,
11,Yhteystiedot,,09.04.2019,
12,Postiosoite,Linnankatu 13  20100  Turku  Suomi,,
13,Käyntiosoite,Linnankatu 13  20100  Turku  Suomi,,
14,Sähköposti,info(a)sushipanda.fi,,
15,Www,http://www.sushipanda.fi,,
